prop_1,prop_2,prop_3,prop_4,prop_5,prop_6,prop_7,prop_8,C1,C2,urban,developed,nature,name,city,size,color,is_region,annotation
0,0.341012955,0.116609573,0.006728172,0.199270248,0.009274483,0.184781075,0.142323494,0.127729273,0.032527105,0.26566124,0.450442314,0.549557686,monrovia_17.tif,monrovia,2,10,1,
0,0.037005424,0.440155029,0.02627182,0.040957451,0,0,0.455610275,-0.497492,-0.424592231,0.922037125,0.922037125,0.077962875,monrovia_19.tif,monrovia,2,10,1,
0,0.068687439,0.427447319,0.059102058,0.036883354,0,0,0.407879829,-0.409586375,-0.427782509,0.894429207,0.894429207,0.105570793,monrovia_20.tif,monrovia,2,10,1,
0,0.107298851,0.014688492,0,0.475779533,0.392733574,0,0.00949955,0.041484856,0.513589043,0.024188042,0.024188042,0.975811958,monrovia_22.tif,monrovia,2,10,1,
0,0.374576569,0.109840393,0.031414986,0.232535362,0.005393982,0.040986061,0.205252647,-0.044962789,0.227318246,0.346508026,0.387494087,0.612505913,monrovia_23.tif,monrovia,2,10,1,
0,0.160890579,0.015779495,0.001249313,0.600275993,0.188062668,0.00075531,0.032986641,0.436065279,0.712379439,0.05001545,0.05077076,0.94922924,monrovia_24.tif,monrovia,2,10,1,
0,0.308858871,0.190201759,0.010167122,0.195745468,0.00644207,0.049213409,0.2393713,-0.114725798,0.062240746,0.439740181,0.48895359,0.51104641,monrovia_26.tif,monrovia,2,10,1,
0,0.274084091,0.084978104,0.014322281,0.150751114,0.013530731,0.311764717,0.150568962,0.349611892,-0.070539138,0.249869347,0.561634064,0.438365936,monrovia_27.tif,monrovia,2,10,1,
0,0.288661003,0.111881256,0.013616562,0.353715897,0.093379021,0.001836777,0.136909485,-0.087399325,0.34116963,0.262407303,0.26424408,0.73575592,monrovia_28.tif,monrovia,2,10,1,
0,0.28585434,0.143600464,0.040704727,0.238231659,0.006690025,0.104581833,0.180336952,0.011075184,0.066420737,0.364642143,0.469223976,0.530776024,monrovia_3.tif,monrovia,2,10,1,
0,0.370656967,0.16245079,0.017847061,0.244188309,0,0.016989708,0.187867165,-0.088907692,0.205456319,0.368165016,0.385154724,0.614845276,monrovia_31.tif,monrovia,2,10,1,
0,0.289402008,0.313626289,0.032458305,0.145133972,0,0.001771927,0.217607498,-0.236740337,-0.069534369,0.563692093,0.56546402,0.43453598,monrovia_32.tif,monrovia,2,10,1,
0,0.357920647,0.120528221,0.033566475,0.216925621,0,0.058691025,0.212368011,-0.040100302,0.177623969,0.366462708,0.425153732,0.574846268,monrovia_34.tif,monrovia,2,10,1,
0,0.446269035,0.10252285,0.01534462,0.176803589,0.009419441,0.082357407,0.167283058,-0.019085529,0.227163989,0.285150528,0.367507935,0.632492065,monrovia_35.tif,monrovia,2,10,1,
0,0.147267342,0.059297562,0.014521599,0.322280884,0.197237015,0.188854218,0.070541382,0.460980831,0.270116984,0.144360542,0.33321476,0.66678524,monrovia_36.tif,monrovia,2,10,1,
0,0.229634285,0.230121613,0.045768738,0.205183029,0,0.017604828,0.271687508,-0.212448453,0.029663095,0.547577858,0.565182686,0.434817314,monrovia_37.tif,monrovia,2,10,1,
0,0.25308609,0.19123745,0.071725845,0.220650673,0,0,0.263299942,-0.244371991,0.086905267,0.526263237,0.526263237,0.473736763,monrovia_38.tif,monrovia,2,10,1,
0,0.241930962,0.166228294,0.013018608,0.268303871,0,0.08658886,0.223929405,-0.054467666,0.064100514,0.403176308,0.489765167,0.510234833,monrovia_4.tif,monrovia,2,10,1,
0,0.027915955,0.152921677,0.043834686,0.020625114,0.003141403,0,0.751561165,-0.759453277,-0.215192108,0.948317528,0.948317528,0.051682472,monrovia_41.tif,monrovia,2,10,1,
0,0.128778478,0.03575061,0,0.07555533,0.627050448,0,0.132865134,-0.346141723,0.261486967,0.168615745,0.168615745,0.831384255,monrovia_42.tif,monrovia,2,10,1,
0,0.301001796,0.043624376,0.001645951,0.096384541,0.034862839,0,0.522480497,-0.560998578,0.059304187,0.567750824,0.567750824,0.432249176,monrovia_44.tif,monrovia,2,10,1,
0,0.413507732,0.119468707,0.007473215,0.032618901,0.08975487,0,0.337176575,-0.335415226,0.165832325,0.464118497,0.464118497,0.535881503,monrovia_47.tif,monrovia,2,10,1,
0,0.176398277,0.223779678,0.04093647,0.050915718,0,0,0.507969856,-0.453000364,-0.229218734,0.772686005,0.772686005,0.227313995,monrovia_48.tif,monrovia,2,10,1,
0,0.332900047,0.150507927,0.008966446,0.079950333,0.003100395,0,0.424574852,-0.424593923,0.121216077,0.584049225,0.584049225,0.415950775,monrovia_49.tif,monrovia,2,10,1,
0,0.249761581,0.233957291,0.035429001,0.232859612,0.006126404,0,0.241866112,-0.237432008,0.066231313,0.511252403,0.511252403,0.488747597,monrovia_5.tif,monrovia,2,10,1,
0,0.396958351,0.084628105,0.001581192,0.099368095,0.01894474,0,0.398519516,-0.370413824,0.203600223,0.484728813,0.484728813,0.515271187,monrovia_50.tif,monrovia,2,10,1,
0,0.118240923,0.41581704,0.089700045,0.015005751,0.003832806,0,0.357403436,-0.430086418,-0.343984537,0.86292052,0.86292052,0.13707948,monrovia_51.tif,monrovia,2,10,1,
0,0.02903944,0.235132037,0.030696333,0.025530007,0.147229086,0,0.532373096,-0.584131393,-0.4023555,0.798201466,0.798201466,0.201798534,monrovia_53.tif,monrovia,2,10,1,
0,0.250757692,0.2932647,0.004129816,0.016954408,0.079492344,0,0.35540104,-0.459944575,-0.09306391,0.652795556,0.652795556,0.347204444,monrovia_54.tif,monrovia,2,10,1,
0,0.341967583,0.152338982,0.005334854,0.039196968,0.01071167,0.001251221,0.449198723,-0.429781036,0.107183366,0.606872559,0.608123779,0.391876221,monrovia_55.tif,monrovia,2,10,1,
0,0.338072777,0.187734604,0.0356884,0.160139084,0.006167412,0.020961761,0.251235962,-0.170812543,0.093757863,0.474658966,0.495620728,0.504379272,monrovia_56.tif,monrovia,2,10,1,
8.58E-06,0.409729004,0.069550514,0.000290871,0.224207878,0,0.234861374,0.061351776,0.376394144,0.115472729,0.131193161,0.366054535,0.633945465,monrovia_57.tif,monrovia,2,10,1,
0,0.191446304,0.382778168,0.085855484,0.101092339,0.000444412,0,0.238383293,-0.354234124,-0.159554377,0.707016945,0.707016945,0.292983055,monrovia_58.tif,monrovia,2,10,1,
0,0.353398323,0.178149223,0.023248672,0.189844131,0.022912025,0.020308495,0.21213913,-0.137809599,0.132320725,0.413537025,0.43384552,0.56615448,monrovia_59.tif,monrovia,2,10,1,
0,0.176671028,0.369148254,0.072925568,0.111698151,0,0,0.269556999,-0.324342764,-0.155938734,0.711630821,0.711630821,0.288369179,monrovia_60.tif,monrovia,2,10,1,
0,0.277267456,0.06842804,0.042011261,0.444121361,0.002285004,0.048318863,0.117568016,0.162847276,0.273449516,0.228007317,0.27632618,0.72367382,monrovia_61.tif,monrovia,2,10,1,
0,0.273395538,0.22862339,0.018048286,0.172476768,0.002552032,0,0.304903984,-0.25445147,0.058314374,0.551575661,0.551575661,0.448424339,monrovia_63.tif,monrovia,2,10,1,
0,0.209972382,0.352134705,0.05564785,0.147753716,0,0,0.234491348,-0.324950037,-0.112613347,0.642273903,0.642273903,0.357726097,monrovia_64.tif,monrovia,2,10,1,
0,0.441962242,0.150954247,0.009091377,0.184672356,0.008425713,0.023961067,0.180932999,-0.129331481,0.227437147,0.340978622,0.36493969,0.63506031,monrovia_66.tif,monrovia,2,10,1,
0,0.345576286,0.107151031,0.041250229,0.278197289,0,0,0.227825165,-0.116149843,0.255061814,0.376226425,0.376226425,0.623773575,monrovia_67.tif,monrovia,2,10,1,
0,0.253994942,0.183569908,0.02765274,0.222679138,0.001268387,0.057319641,0.253515244,-0.138453566,0.045007741,0.464737892,0.522057533,0.477942467,monrovia_7.tif,monrovia,2,10,1,
0,0.361927032,0.118814468,0.021706581,0.284114838,0.004465103,0.002252579,0.206719398,-0.09078645,0.258754915,0.347240448,0.349493027,0.650506973,monrovia_70.tif,monrovia,2,10,1,
0,0.260549545,0.201951981,0.024927139,0.319758415,0.003988266,0.00463295,0.184191704,-0.110668735,0.138370366,0.411070824,0.415703773,0.584296227,monrovia_71.tif,monrovia,2,10,1,
0,0.362466812,0.075023651,0.057016373,0.291132927,0,0.010202408,0.204157829,-0.085441724,0.296114666,0.336197853,0.346400261,0.653599739,monrovia_72.tif,monrovia,2,10,1,
0,0.400959015,0.066241264,0.007630348,0.252989769,0.031750679,0.120059967,0.120368958,0.068091445,0.272449059,0.19424057,0.314300537,0.685699463,monrovia_73.tif,monrovia,2,10,1,
0,0.302337646,0.103346825,0.019176483,0.400248528,0,0.009538651,0.165351868,-0.028235088,0.292099795,0.287875175,0.297413826,0.702586174,monrovia_75.tif,monrovia,2,10,1,
0,0.37215519,0.058638573,0,0.388726234,0.067581177,0,0.112898827,0.00744994,0.404207081,0.171537399,0.171537399,0.828462601,monrovia_8.tif,monrovia,2,10,1,
0,0.211881638,0.112734795,0.01183033,0.407492638,0.187110901,0,0.068949699,-0.098988101,0.467611227,0.193514824,0.193514824,0.806485176,monrovia_9.tif,monrovia,2,10,1,
0,0.107821,0.017723,0.018304,0.141187,0,0.694132,0.020833,0.861705858,-0.408757159,0.05686,0.750992,0.249008,muenster_1.tif,muenster,2,10,1,
0,0.178675,0.216004,0.083934,0.292976,0.000651,0,0.22776,-0.237511987,0.104347511,0.527698,0.527698,0.472302,muenster_10.tif,muenster,2,10,1,
0,0.218145,0.060283,0.06181,0.111577,4.20E-05,0.524686,0.023457,0.625898693,-0.339440829,0.14555,0.670236,0.329764,muenster_11.tif,muenster,2,10,1,
0,0.150072051,0.064660453,0.084589592,0.143481004,0,0.536814758,0.020382143,0.611809785,-0.373051141,0.169632187,0.706446945,0.293553055,muenster_12.tif,muenster,2,10,1,
0,0.142448,0.252235,0.139501,0.238373,0,0,0.227443,-0.250195103,-0.036723218,0.619179,0.619179,0.380821,muenster_13.tif,muenster,2,10,1,
0,0.231386,0.224776,0.098243,0.19918,0.000883,0,0.245532,-0.253832702,0.034934378,0.568551,0.568551,0.431449,muenster_14.tif,muenster,2,10,1,
0,0.235325182,0.153877544,0.065583592,0.313252144,0.001419273,0.049911583,0.180630681,-0.008441089,0.093813665,0.400091818,0.450003401,0.549996599,muenster_15.tif,muenster,2,10,1,
0,0.06652,0.004436,0.001261,0.071804,0.002666,0.846067,0.007246,0.985619585,-0.561240012,0.012943,0.85901,0.14099,muenster_16.tif,muenster,2,10,1,
0,0.312290289,0.169134112,0.100846396,0.204399097,0.000385044,0.007376834,0.205568229,-0.181803107,0.142133608,0.475548737,0.482925571,0.517074429,muenster_18.tif,muenster,2,10,1,
0,0.046626839,0.052377943,0.018475333,0.461916314,0.000740013,0.401549228,0.01831433,0.676538483,-0.024841094,0.089167605,0.490716833,0.509283167,muenster_19.tif,muenster,2,10,1,
0,0.354088,0.025692,0.03743,0.097206,0.011843,0.426851,0.04689,0.607090031,-0.048405007,0.110012,0.536863,0.463137,muenster_20.tif,muenster,2,10,1,
0,0.295172921,0.137436085,0.07082062,0.284517527,0.00756228,0.023176858,0.181313709,-0.05177386,0.184284619,0.389570414,0.412747272,0.587252728,muenster_21.tif,muenster,2,10,1,
0,0.198043,0.230148,0.156959,0.184708,0,0,0.230142,-0.25085084,-0.001752249,0.617249,0.617249,0.382751,muenster_22.tif,muenster,2,10,1,
0,0.189826362,0.166817015,0.056008713,0.401162919,0.00313632,0.074162565,0.108886106,0.060023871,0.116553184,0.331711835,0.405874399,0.594125601,muenster_23.tif,muenster,2,10,1,
0,0.056135796,0.023791761,0.009888316,0.278987928,0.000229007,0.616600731,0.01436646,0.789536249,-0.271193546,0.048046537,0.664647269,0.335352731,muenster_24.tif,muenster,2,10,1,
0,0.064105,0.033747,0.021307,0.401512,0.003288,0.452124,0.023917,0.678895807,-0.122369041,0.078971,0.531095,0.468905,muenster_25.tif,muenster,2,10,1,
0,0.214571,0.248442,0.090353,0.220253,0.001016,0,0.225365,-0.262243277,0.051203589,0.56416,0.56416,0.43584,muenster_26.tif,muenster,2,10,1,
0,0.107862,0.17978,0.051609,0.200277,0.179843,0.014512,0.266117,-0.307379535,0.054969063,0.497506,0.512018,0.487982,muenster_27.tif,muenster,2,10,1,
0,0.166518,0.224089,0.063907,0.391378,0.002525,0,0.151583,-0.0867552,0.130264213,0.439579,0.439579,0.560421,muenster_29.tif,muenster,2,10,1,
0,0.10936,0.147169,0.074237,0.074855,0,0.479728,0.114651,0.443674928,-0.467260051,0.336057,0.815785,0.184215,muenster_3.tif,muenster,2,10,1,
0,0.256272256,0.230698231,0.03958904,0.237107237,0.000218,0.125290125,0.110825111,0.084708629,-0.032602214,0.381112381,0.506402506,0.493597494,muenster_30.tif,muenster,2,10,1,
0,0.103332,0.018504,0.008157,0.195648,0.000837,0.654677,0.018845,0.885955812,-0.285356352,0.045506,0.700183,0.299817,muenster_31.tif,muenster,2,10,1,
0,0.21459,0.244776,0.060346,0.245735,8.50E-05,0.010803,0.223665,-0.267018818,0.070948028,0.528787,0.53959,0.46041,muenster_32.tif,muenster,2,10,1,
0,0.155917,0.322606,0.10961,0.237639,0,0,0.174228,-0.311761089,-0.045314547,0.606444,0.606444,0.393556,muenster_33.tif,muenster,2,10,1,
0,0.186213456,0.197235371,0.068021646,0.34349051,0.000300025,0,0.204738993,-0.186120307,0.126580238,0.46999601,0.46999601,0.53000399,muenster_34.tif,muenster,2,10,1,
0,0.129475,0.296313,0.137253,0.136138,0,0,0.300821,-0.332452223,-0.15397935,0.734387,0.734387,0.265613,muenster_36.tif,muenster,2,10,1,
0,0.055605,0.308492,0.073062,0.130053,0.073363,0,0.359425,-0.441492575,-0.251708729,0.740979,0.740979,0.259021,muenster_37.tif,muenster,2,10,1,
0,0.096578,0.215729,0.1074,0.165604,0,0,0.414689,-0.434349043,-0.136966509,0.737818,0.737818,0.262182,muenster_38.tif,muenster,2,10,1,
0,0.186534746,0.24509098,0.085880344,0.277978112,0,0,0.204515818,-0.226177478,0.095545725,0.535487142,0.535487142,0.464512858,muenster_39.tif,muenster,2,10,1,
0,0.097535949,0.163866714,0.003264333,0.222794725,9.00E-05,0.442917178,0.069531092,0.471778075,-0.336792499,0.23666214,0.679579317,0.320420683,muenster_4.tif,muenster,2,10,1,
0,0.134233062,0.256456629,0.114290258,0.233283886,0.001411411,0.075514975,0.18480978,-0.152503281,-0.114917633,0.555556667,0.631071642,0.368928358,muenster_40.tif,muenster,2,10,1,
0,0.289688,0.224416,0.111566,0.215761,0.000106,0,0.158463,-0.20763382,0.142676415,0.494445,0.494445,0.505555,muenster_43.tif,muenster,2,10,1,
0,0.456391,0.156643,0.049872,0.126272,0.006057,0.168733,0.036032,0.146985888,0.087264533,0.242547,0.41128,0.58872,muenster_44.tif,muenster,2,10,1,
0,0.26144,0.218419,0.083107,0.239768,0.000254,0,0.197012,-0.214934829,0.126545297,0.498538,0.498538,0.501462,muenster_47.tif,muenster,2,10,1,
0,0.199703,0.236226,0.099404,0.240178,0,0,0.224489,-0.241063488,0.044289595,0.560119,0.560119,0.439881,muenster_48.tif,muenster,2,10,1,
0,0.156564,0.358383,0.074417,0.130782,0,0,0.279854,-0.334854401,-0.161244098,0.712654,0.712654,0.287346,muenster_49.tif,muenster,2,10,1,
0,0.175558,0.215772,0.092029,0.255549,0.000562,0,0.26053,-0.245275404,0.046809531,0.568331,0.568331,0.431669,muenster_5.tif,muenster,2,10,1,
0,0.171624,0.195882,0.058744,0.153367,0,0.328187,0.092196,0.293649602,-0.206632484,0.346822,0.675009,0.324991,muenster_50.tif,muenster,2,10,1,
0,0.145595,0.139421,0.056792,0.143372,0.000147,0.388247,0.126426,0.380512215,-0.250253689,0.322639,0.710886,0.289114,muenster_52.tif,muenster,2,10,1,
0,0.243807,0.16192,0.059027,0.331864,0.000514,0,0.202868,-0.072475401,0.108556646,0.423815,0.423815,0.576185,muenster_55.tif,muenster,2,10,1,
0,0.19899567,0.109679149,0.084308876,0.17216921,0.000187024,0.306400526,0.128259545,0.343265288,-0.189918392,0.32224757,0.628648096,0.371351904,muenster_56.tif,muenster,2,10,1,
0,0.185328,0.033315,0.028685,0.086698,0,0.626881,0.039093,0.772903902,-0.359005833,0.101093,0.727974,0.272026,muenster_6.tif,muenster,2,10,1,
0,0.252061,0.053051,0.035401,0.291595,0.00537,0.294275,0.068247,0.397859278,0.034917837,0.156699,0.450974,0.549026,muenster_62.tif,muenster,2,10,1,
0,0.174314,0,0.012715,0.143344,0.009427,0.6602,0,0.855640119,-0.341906189,0.012715,0.672915,0.327085,muenster_63.tif,muenster,2,10,1,
0,0.157032,0.078692,0.061215,0.298824,0.00013,0.346599,0.057508,0.483171234,-0.125675131,0.197415,0.544014,0.455986,muenster_66.tif,muenster,2,10,1,
0,0.254309,0.241033,0.07868,0.247838,0.000102,0,0.178038,-0.197851902,0.137243913,0.497751,0.497751,0.502249,muenster_67.tif,muenster,2,10,1,
0,0.109552,0.009377,0.024736,0.175496,0,0.670632,0.010207,0.865818367,-0.347003058,0.04432,0.714952,0.285048,muenster_68.tif,muenster,2,10,1,
0,0.164874,0.007364,0.014176,0.196476,0,0.606681,0.010429,0.814528387,-0.240351686,0.031969,0.63865,0.36135,muenster_7.tif,muenster,2,10,1,
0,0.029291,0.016304,0.002216,0.158208,0.001663,0.774395,0.017923,0.96735474,-0.428839704,0.036443,0.810838,0.189162,muenster_70.tif,muenster,2,10,1,
0.03304863,0.283280373,0.231565475,0.047471046,0.119009972,0,0.200983047,0.084641457,0.106117833,-0.13226098,0.363677979,0.564661026,0.435338974,ngaoundere_10.tif,ngaoundere,2,10,1,
0,0.12450584,0.304530199,0.061062645,0.087368872,0,0.042444566,0.380087878,-0.295340038,-0.427893365,0.745680722,0.788125288,0.211874712,ngaoundere_11.tif,ngaoundere,2,10,1,
0,0.105815887,0.186516762,0.041241646,0.101137161,0.010390282,0.246661186,0.308237076,0.016592507,-0.584578361,0.535995483,0.78265667,0.21734333,ngaoundere_12.tif,ngaoundere,2,10,1,
0,0.175825119,0.360983849,0.046331406,0.167732239,0.007274628,0.235571861,0.006280899,0.164223322,-0.285126741,0.413596153,0.649168015,0.350831985,ngaoundere_14.tif,ngaoundere,2,10,1,
0.000164032,0.27248764,0.343618393,0.088717461,0.089866638,0,0.066230774,0.138915062,-0.162430674,-0.086864718,0.571250916,0.637481689,0.362518311,ngaoundere_15.tif,ngaoundere,2,10,1,
0.003065109,0.461316109,0.24812603,0.038415909,0.137973785,0.006879807,0.018014908,0.086208344,-0.065382303,0.200419913,0.372750282,0.39076519,0.60923481,ngaoundere_17.tif,ngaoundere,2,10,1,
0.000154495,0.372472763,0.281153679,0.064581871,0.036619186,0.026679993,0.009929657,0.208408356,-0.266938223,0.059746168,0.554143906,0.564073563,0.435926437,ngaoundere_18.tif,ngaoundere,2,10,1,
0,0.455001831,0.221669197,0.053343773,0.135643005,0,0.048205376,0.086136818,-0.051164817,0.155102828,0.361149788,0.409355164,0.590644836,ngaoundere_19.tif,ngaoundere,2,10,1,
0,0.088841964,0.236023962,0.062880845,0.082418447,0.00941639,0.121275242,0.39914315,-0.174102664,-0.438053199,0.698047957,0.819323199,0.180676801,ngaoundere_2.tif,ngaoundere,2,10,1,
0.017608643,0.497565269,0.235975266,0.068555832,0.064691544,0,0.071965218,0.043638229,-0.048019114,0.12005247,0.348169327,0.420134544,0.579865456,ngaoundere_22.tif,ngaoundere,2,10,1,
0,0.328305244,0.200551033,0.075108528,0.0458498,0.001636505,0.260144234,0.088404655,0.210771083,-0.101500529,0.364064217,0.62420845,0.37579155,ngaoundere_23.tif,ngaoundere,2,10,1,
0.000622749,0.374423981,0.357251167,0.058040619,0.030456543,0,0.103373528,0.075831413,-0.221825945,-1.54E-05,0.491123199,0.594496727,0.405503273,ngaoundere_25.tif,ngaoundere,2,10,1,
0.014250755,0.338793755,0.196573257,0.034601212,0.103741646,0.002017021,0.222710609,0.087311745,0.125013359,-0.070499285,0.318486214,0.541196823,0.458803177,ngaoundere_26.tif,ngaoundere,2,10,1,
0,0.186429977,0.256859779,0.028831482,0.167155266,0.003285408,0.01858902,0.338849068,-0.325732852,-0.072588293,0.624540329,0.643129349,0.356870651,ngaoundere_27.tif,ngaoundere,2,10,1,
0,0.259721756,0.203683853,0.032282829,0.103917122,0.002450943,0.286420822,0.111522675,0.225890465,-0.163128931,0.347489357,0.633910179,0.366089821,ngaoundere_28.tif,ngaoundere,2,10,1,
0.007536241,0.287969056,0.269402213,0.025964533,0.111575922,0.01478009,0.076663835,0.20610811,-0.141778994,-0.110333785,0.501474856,0.578138691,0.421861309,ngaoundere_3.tif,ngaoundere,2,10,1,
0.002350807,0.309285164,0.095302582,0.086527824,0.038331985,0,0.458889961,0.009311676,0.647545517,-0.168481748,0.191142082,0.650032043,0.349967957,ngaoundere_30.tif,ngaoundere,2,10,1,
0,0.04492001,0.091276256,0.004837994,0.202635005,0.009104737,0.49862337,0.148602627,0.54937426,-0.373235208,0.244716878,0.743340247,0.256659753,ngaoundere_31.tif,ngaoundere,2,10,1,
0,0.206920545,0.149675668,0.021349786,0.243336782,0,0.181743299,0.19697392,0.113751903,-0.020082088,0.367999374,0.549742672,0.450257328,ngaoundere_32.tif,ngaoundere,2,10,1,
0,0.179797173,0.190437317,0.159427643,0.071702003,0.004592896,0.089526176,0.304516792,-0.306447969,-0.138461967,0.654381752,0.743907928,0.256092072,ngaoundere_33.tif,ngaoundere,2,10,1,
0,0.652931685,0.112690588,0.028671055,0.08078473,0,0.064438118,0.060483824,0.104945565,0.461004935,0.201845466,0.266283584,0.733716416,ngaoundere_34.tif,ngaoundere,2,10,1,
0,0.266141761,0.143201703,0.019917903,0.285882064,0.001460901,0.167530953,0.115864715,0.190259756,0.081184148,0.278984321,0.446515274,0.553484726,ngaoundere_35.tif,ngaoundere,2,10,1,
0,0.119901745,0.420858162,0.087219467,0.198041213,0.003349778,0.008976459,0.161653175,-0.371377471,-0.195853856,0.669730805,0.678707264,0.321292736,ngaoundere_37.tif,ngaoundere,2,10,1,
0.013165629,0.391802922,0.258279327,0.042462444,0.083411575,0.008601837,0.018112042,0.184164224,-0.290994533,0.093257474,0.484905995,0.503018038,0.496981962,ngaoundere_38.tif,ngaoundere,2,10,1,
1.62E-05,0.7453269,0.064211176,0.006932723,0.057448288,0.014220384,0.058508329,0.053335979,-0.025878425,0.57152167,0.124479879,0.182988208,0.817011792,ngaoundere_39.tif,ngaoundere,2,10,1,
0,0.510725975,0.301149368,0.03030014,0.091333389,0,0.008136749,0.058354378,-0.093864847,0.228286782,0.389803886,0.397940636,0.602059364,ngaoundere_4.tif,ngaoundere,2,10,1,
0.034424782,0.300396919,0.419204712,0.048146248,0.034815788,0,0.032857895,0.130153656,-0.436392794,-0.081103423,0.597504616,0.630362511,0.369637489,ngaoundere_40.tif,ngaoundere,2,10,1,
0,0.290263991,0.166454734,0.033438932,0.035845951,0.015058884,0.387914445,0.071023063,0.385762211,-0.135663918,0.27091673,0.658831174,0.341168826,ngaoundere_41.tif,ngaoundere,2,10,1,
0.437220573,0.387569427,0.030489922,0.004799843,0.029135704,0,0.10639286,0.00439167,0.295496131,0.308066028,0.039681435,0.146074295,0.853925705,ngaoundere_43.tif,ngaoundere,2,10,1,
0.175030708,0.180402756,0.249365807,0.029530525,0.09853363,0.020033836,0.051128387,0.19597435,-0.254023947,-0.214412094,0.474870682,0.525999069,0.474000931,ngaoundere_45.tif,ngaoundere,2,10,1,
0,0.265044212,0.252153397,0.047399521,0.100377083,0,0.152494431,0.182531357,-0.080155741,-0.180283248,0.482084274,0.634578705,0.365421295,ngaoundere_47.tif,ngaoundere,2,10,1,
0,0.206912041,0.261163712,0.068532944,0.084916115,0,0.203407288,0.175067902,-0.003068312,-0.216918667,0.504764557,0.708171844,0.291828156,ngaoundere_48.tif,ngaoundere,2,10,1,
0,0.342908859,0.185982704,0.064311981,0.098874092,0,0.286810875,0.021111488,0.241376811,-0.121797589,0.271406174,0.558217049,0.441782951,ngaoundere_49.tif,ngaoundere,2,10,1,
0.022747993,0.611328125,0.226638794,0.027858734,0.042785645,0,0.028382301,0.040258408,-0.107486576,0.363907113,0.294755936,0.323138237,0.676861763,ngaoundere_5.tif,ngaoundere,2,10,1,
0,0.170118332,0.063820839,0.014489174,0.116822243,0.007922173,0.528944016,0.097883224,0.602471111,-0.292157137,0.176193237,0.705137253,0.294862747,ngaoundere_51.tif,ngaoundere,2,10,1,
0,0.293648785,0.183530012,0.132220165,0.132475118,0,0.011032005,0.247093915,-0.287573833,0.059986818,0.562844091,0.573876096,0.426123904,ngaoundere_52.tif,ngaoundere,2,10,1,
0,0.212070465,0.393642426,0.122930527,0.067738533,0,0,0.20361805,-0.364172732,-0.15959882,0.720191002,0.720191002,0.279808998,ngaoundere_53.tif,ngaoundere,2,10,1,
0,0.616645713,0.106613796,0.03860528,0.050000286,0.016936073,0.029277324,0.141921527,-0.050751665,0.366506878,0.287140603,0.316417928,0.683582072,ngaoundere_55.tif,ngaoundere,2,10,1,
0,0.596683502,0.004825592,0.002277374,0.259633064,0.002889633,0.133690834,0,0.176055986,0.544917998,0.007102966,0.1407938,0.8592062,ngaoundere_56.tif,ngaoundere,2,10,1,
0,0.150620461,0.42019558,0.083070755,0.044265747,0,0.034834862,0.267012596,-0.393283923,-0.293990594,0.770278931,0.805113792,0.194886208,ngaoundere_59.tif,ngaoundere,2,10,1,
0,0.462350417,0.278132735,0.066128177,0.013259775,0,0.075568113,0.104560783,-0.107854737,0.071556183,0.448821695,0.524389808,0.475610192,ngaoundere_60.tif,ngaoundere,2,10,1,
0,0.368534088,0.231278419,0.069400787,0.027946472,0,0.205683708,0.097156525,0.158437085,-0.059138775,0.397835732,0.60351944,0.39648056,ngaoundere_61.tif,ngaoundere,2,10,1,
0.004844666,0.403481483,0.286931992,0.041192055,0.043405533,0,0.042322159,0.177822113,-0.241892469,0.022997973,0.505946159,0.548268318,0.451731682,ngaoundere_62.tif,ngaoundere,2,10,1,
0.52090168,0.425085068,0.023161888,0.003287315,0.021058083,0,0,0.006505966,0.299508057,0.443013858,0.03295517,0.03295517,0.96704483,ngaoundere_63.tif,ngaoundere,2,10,1,
0.062048912,0.41145134,0.076750755,0.019209862,0.124479294,0,0.282747269,0.023312569,0.416273635,0.08856199,0.119273186,0.402020454,0.597979546,ngaoundere_64.tif,ngaoundere,2,10,1,
0.316013336,0.031758308,0.28523159,0.033132553,0.064391136,0,0,0.269473076,-0.427912523,-0.421719601,0.587837219,0.587837219,0.412162781,ngaoundere_66.tif,ngaoundere,2,10,1,
0,0.516290665,0.071688652,0.014399529,0.169032097,0,0.138113022,0.090476036,0.250353999,0.286210514,0.176564217,0.314677238,0.685322762,ngaoundere_67.tif,ngaoundere,2,10,1,
0,0.243291855,0.280977249,0.046188354,0.117331505,0,0.209283829,0.102927208,0.072240447,-0.182700805,0.430092812,0.63937664,0.36062336,ngaoundere_69.tif,ngaoundere,2,10,1,
0,0.262173653,0.174860001,0.060103416,0.067420959,0.005879402,0.370222092,0.059340477,0.35914175,-0.154346805,0.294303894,0.664525986,0.335474014,ngaoundere_9.tif,ngaoundere,2,10,1,
0,0.188591003,0.270688057,0.035133362,0.156449318,0.187565804,0.028673172,0.132899284,-0.493907991,0.078376159,0.438720703,0.467393875,0.532606125,niamey_10.tif,niamey,2,10,1,
0,0.053647325,0.450940656,0.085970824,0.132127158,0.003000607,0,0.274313429,-0.405279782,-0.357348902,0.81122491,0.81122491,0.18877509,niamey_11.tif,niamey,2,10,1,
0,0.080920219,0.333378792,0.080589294,0.142765045,0.121955872,0,0.240390778,-0.407749862,-0.126284656,0.654358864,0.654358864,0.345641136,niamey_13.tif,niamey,2,10,1,
